time,rpm,load,temp,short_term_fuel_trim_1,long_term_fuel_trim_1,short_term_fuel_trim_2,long_term_fuel_trim_2,speed,timing_advance,intake_air_temp,maf
1441833769,635,BADDATA,BADDATA,0,-3.90625,BADDATA,-3.90625,0,20,26,5.14
1441833771,731.5,43.92156863,103,0.78125,-3.125,1.5625,-3.125,0,12,26,4.98
1441833773,836.5,38.43137255,103,2.34375,-2.34375,0.78125,-2.34375,0,12.5,26,4.76
1441833775,777.75,37.25490196,103,0,-2.34375,0,-2.34375,0,15,26,4.54
1441833776,740,38.43137255,103,-0.78125,-2.34375,-0.78125,-2.34375,0,17,27,4.42
1441833778,723.25,38.43137255,103,-1.5625,-3.125,-1.5625,-3.125,0,18,27,4.37
1441833780,714.5,39.21568627,103,-2.34375,BADDATA,-3.125,-3.125,0,19,27,4.42
1441833782,707.75,39.21568627,103,-3.90625,-3.125,-3.90625,-3.125,0,19.5,27,4.48
1441833783,700.75,40.39215686,102,-3.125,-3.125,-2.34375,-3.125,BADDATA,18,27,4.54
1441833785,BADDATA,40.39215686,102,-1.5625,-3.125,-1.5625,-3.125,0,17,27,4.54
1441833787,721.5,39.21568627,102,-0.78125,-3.125,-0.78125,-3.125,0,17.5,27,4.54
1441833789,726.75,39.21568627,102,0,-3.125,0.78125,-3.125,0,16.5,27,4.54
1441833790,728.75,38.82352941,102,0,-3.125,-0.78125,-3.125,0,17.5,27,4.54
1441833792,718.75,40,102,-1.5625,-3.125,0,-3.125,0,18,27,4.54
1441833794,723.75,38.82352941,102,0,-3.125,-0.78125,-2.34375,0,17.5,28,4.04
1441833796,717.5,36.8627451,102,0,-1.5625,0.78125,-1.5625,0,17.5,28,4.04
1441833797,714,36.47058824,100,-0.78125,-1.5625,-0.78125,-1.5625,0,BADDATA,28,4.04
1441833799,710.75,36.8627451,100,-0.78125,-1.5625,0,BADDATA,0,17,28,4.04
1441833801,719.5,36.8627451,100,-1.5625,-1.5625,-1.5625,-1.5625,0,19,28,4.04
1441833803,713.75,36.8627451,100,-0.78125,-1.5625,-0.78125,-2.34375,0,18,28,4.04
1441833805,715.25,37.25490196,100,0,-2.34375,0,-2.34375,0,17.5,28,4.09
1441833806,710.75,36.8627451,100,-1.5625,-2.34375,-1.5625,-2.34375,0,18.5,28,4.09
1441833808,722.25,36.47058824,100,0,-1.5625,0,-1.5625,0,18,28,4.09
1441833810,731.5,36.07843137,100,-0.78125,-1.5625,-0.78125,-1.5625,0,18,28,4.09
1441833812,718.75,36.07843137,100,-0.78125,BADDATA,0,-2.34375,0,17.5,28,4.15
1441833813,725,36.47058824,99,0.78125,-1.5625,0.78125,-1.5625,0,17.5,28,4.15
1441833815,734.5,36.07843137,99,0,-1.5625,0,-1.5625,0,18,29,4.09
1441833817,715.5,36.8627451,99,-0.78125,-2.34375,-1.5625,-2.34375,0,18,29,4.09
1441833819,708.75,37.25490196,99,-0.78125,-2.34375,0,-1.5625,0,17.5,29,4.04
1441833820,720.75,37.64705882,99,0.78125,-1.5625,0.78125,-1.5625,0,17,29,4.09
1441833822,732.5,36.07843137,99,0,-1.5625,0,-1.5625,0,17.5,29,4.09
1441833824,723.25,37.25490196,99,-0.78125,-2.34375,-0.78125,-1.5625,0,18.5,29,4.09
1441833826,716,37.25490196,99,-1.5625,-2.34375,-0.78125,-2.34375,0,18,29,4.04
1441833827,722.25,37.25490196,99,0,-1.5625,0,-2.34375,0,18.5,29,4.04
1441833829,728.5,36.07843137,99,-0.78125,-1.5625,-0.78125,-1.5625,0,18,29,4.09
1441833831,716.75,37.25490196,BADDATA,-1.5625,-2.34375,0,-2.34375,0,18,29,4.04
1441833833,726.25,36.47058824,99,BADDATA,-2.34375,-0.78125,BADDATA,0,18.5,29,4.04
1442013005,672,50.19607843,70,3.90625,-2.34375,4.6875,-2.34375,0,19,16,5.64
1442013007,677,50.19607843,70,3.125,-3.125,4.6875,-1.5625,0,18,16,5.26
1442013009,658.75,50.19607843,70,3.125,-2.34375,3.125,-2.34375,2,17,16,5.14
1442013010,662.25,48.23529412,70,2.34375,-2.34375,2.34375,-2.34375,2,18,16,5.09
1442013012,672.75,52.15686275,72,1.5625,0,0,0.78125,9,20,16,34.77
1442013014,1745.75,73.33333333,72,7.03125,0,2.34375,BADDATA,24,17,16,49.05
1442013016,2482.5,66.66666667,72,2.34375,0.78125,0,0.78125,36,14,16,55.48
1442013017,2117.5,89.41176471,BADDATA,0.78125,0,3.125,0,47,8,16,64
1442013019,2490,81.56862745,72,2.34375,0,-2.34375,0,BADDATA,16.5,16,59.46
1442013021,2552.25,80,73,1.5625,0,BADDATA,BADDATA,66,BADDATA,16,56.53
1442013023,2219.25,83.1372549,73,-0.78125,0,-0.78125,0,73,13,15,52.87
1442013025,2326.5,74.11764706,73,3.125,0,-1.5625,0.78125,78,21,15,42.24
1442013027,2228,63.92156863,74,2.34375,0.78125,-2.34375,0.78125,81,24,15,32.39
1442013028,1651.75,70.98039216,74,3.125,0.78125,-0.78125,0.78125,83,30,15,BADDATA
1442013030,1601.5,40,74,-3.90625,0,-2.34375,0,78,31.5,15,9.24
1442013032,1436.25,35.29411765,75,-5.46875,0,-6.25,0,66,27.5,16,6.86
1442013034,1198.25,32.54901961,75,-6.25,-0.78125,-7.03125,-0.78125,56,24.5,16,6.36
1442013035,1014.75,36.07843137,75,-5.46875,-1.5625,BADDATA,-1.5625,46,24,16,5.26
1442013037,853.5,36.8627451,76,-8.59375,-1.5625,-6.25,-2.34375,36,24,16,BADDATA
1442013039,896.5,33.7254902,76,-3.90625,-1.5625,-6.25,-1.5625,24,23,16,5.75
1442013041,681.25,51.37254902,76,-3.90625,-3.90625,-3.125,-3.90625,12,23,16,5.59
1442013042,672,51.37254902,76,-0.78125,-3.125,0,-2.34375,3,22.5,16,5.64
1442013044,662.75,50.98039216,76,0.78125,-2.34375,0.78125,-2.34375,0,20.5,16,5.42
1442013046,652.5,51.76470588,76,-0.78125,-1.5625,-0.78125,-1.5625,0,19,BADDATA,5.53
1442013048,644.5,51.76470588,77,-1.5625,-2.34375,-1.5625,-1.5625,0,18,16,5.53
1442013049,649.5,51.76470588,77,-2.34375,-1.5625,-2.34375,-2.34375,0,19,16,14.56
1442013051,944.75,69.41176471,77,-2.34375,0.78125,0.78125,0.78125,10,21,16,26.07
1442013053,1576.25,76.07843137,77,0,0.78125,3.125,0.78125,22,23,16,28.68
1442013055,1601,66.2745098,78,1.5625,0.78125,3.90625,0.78125,30,22,16,31.67
1442013056,1753,66.2745098,78,3.90625,0.78125,BADDATA,BADDATA,38,19.5,16,42.63
1442013058,2079,BADDATA,78,BADDATA,0,5.46875,0,47,17,16,50
1442013060,2380.75,65.88235294,78,-1.5625,0.78125,2.34375,0.78125,55,BADDATA,16,39.03
1442013062,1765.5,75.68627451,78,0,0,-0.78125,0,61,17,15,33.66
1442013063,1724.5,70.58823529,79,-0.78125,BADDATA,-1.5625,0.78125,65,29,15,15.33
1442013065,1804.25,36.47058824,79,-3.90625,0,-5.46875,BADDATA,65,30,15,10.57
1442013067,1247,47.45098039,79,-4.6875,-0.78125,-6.25,-0.78125,64,30,16,12.18
1442013069,1218.75,65.49019608,79,-3.90625,0.78125,-7.03125,0.78125,64,27.5,15,16.72
1442013070,1218.5,57.25490196,80,-0.78125,0,-3.90625,-0.78125,63,30,15,10.02
1442013072,1210.25,47.05882353,80,-0.78125,-1.5625,0.78125,0,62,23.5,15,21.87
1442013074,1213.75,64.70588235,80,2.34375,0.78125,3.90625,-0.78125,64,29,15,9.91
1442013076,1220,44.70588235,80,-1.5625,-0.78125,0.78125,-1.5625,52,27,15,6.31
1442013078,929.25,37.25490196,BADDATA,2.34375,-2.34375,-1.5625,-2.34375,36,24.5,15,4.98
1442013079,932,85.88235294,82,0.78125,0.78125,-3.125,0.78125,37,19.5,15,37.15
1442013081,1743.25,80,82,6.25,0,3.125,BADDATA,43,30.5,15,10.46
1442013083,1266,42.74509804,82,-1.5625,-0.78125,-3.125,-0.78125,41,26.5,15,BADDATA
1442013085,1202,94.11764706,83,-6.25,0,-1.5625,0,44,15,15,45.84
1442013086,BADDATA,91.76470588,83,4.6875,0,0.78125,0,51,6,15,54.54
1442013088,2022.5,89.80392157,83,1.5625,0,-0.78125,BADDATA,58,6,15,58.41
1442013090,2120.25,BADDATA,84,BADDATA,0,-0.78125,0,65,11.5,15,46.62
1442013092,2130.25,70.58823529,84,-0.78125,0,3.90625,0,71,BADDATA,15,51.21
1442013094,2016.75,86.66666667,84,3.90625,0,4.6875,0,78,6.5,14,61.84
1442013096,2245,BADDATA,85,0,0,3.125,0,85,6,15,69.1
1442013097,2424.75,94.90196078,85,2.34375,0,0,0,92,5.5,15,55.75
1442013099,2582.5,58.43137255,86,-3.125,0.78125,-0.78125,BADDATA,95,1,15,47.61
1442013101,1932.5,84.31372549,86,3.125,0,-0.78125,0.78125,98,20.5,15,17.6
1442013103,1891.75,37.64705882,87,-2.34375,0.78125,-3.90625,0.78125,98,21.5,15,45.57
1442013105,1918.5,83.92156863,87,0,0,1.5625,0,101,10.5,15,38.42
1442013106,1966,70.19607843,87,2.34375,0,3.125,0,104,14,15,41.08
1442013108,2018.5,68.62745098,88,3.125,0.78125,0,0.78125,106,24,16,23.03
1442013110,2040.75,31.37254902,88,-1.5625,BADDATA,-3.125,1.5625,106,24.5,16,BADDATA
1442013112,2059.25,77.64705882,88,1.5625,0,3.90625,0,109,14.5,16,45.57
1442013114,2121.25,BADDATA,89,BADDATA,0,4.6875,0,113,9.5,16,56.25
1442013116,2201.5,86.2745098,89,0,0,3.125,0,117,11.5,16,29.29
1442013118,2250,58.82352941,90,-2.34375,1.5625,0.78125,0.78125,118,23.5,16,31.17
1442013120,2262.25,47.45098039,90,0.78125,1.5625,-3.90625,1.5625,118,29.5,16,26.35
1442013121,2260.25,44.70588235,90,0.78125,1.5625,-3.125,1.5625,117,33.5,16,22.86
1442013123,2245,45.09803922,92,-3.125,1.5625,0,1.5625,116,32,16,22.64
1442013125,2225,42.74509804,92,0,1.5625,-3.90625,1.5625,115,32,16,23.69
1442013127,2203.5,44.70588235,93,-4.6875,1.5625,-0.78125,1.5625,114,31.5,16,25.47
1442013129,2190,47.45098039,93,-0.78125,1.5625,-2.34375,1.5625,114,31,16,22.86
1442013131,2176.75,45.09803922,93,-1.5625,1.5625,-3.90625,1.5625,113,30.5,16,23.86
1442013133,2169,47.84313725,94,-2.34375,1.5625,0,1.5625,113,29.5,16,26.96
1442013135,2170,48.23529412,94,-0.78125,1.5625,-3.90625,1.5625,113,30.5,16,29.56
1442013137,2171,52.94117647,94,-3.90625,1.5625,-0.78125,1.5625,113,29,16,31.34
1442013139,2173.75,56.8627451,94,0.78125,1.5625,-3.90625,1.5625,114,27,16,34.38
1442013141,2192.75,58.43137255,95,-4.6875,0.78125,-0.78125,0.78125,115,24,16,33.49
1442013143,2205.5,57.64705882,95,-1.5625,0.78125,-6.25,0.78125,116,23.5,16,36.76
1442013145,2229,57.64705882,96,-4.6875,0.78125,-0.78125,0.78125,117,23.5,16,34.93
1442013146,2253.25,56.07843137,96,0,1.5625,-4.6875,1.5625,117,29.5,16,31.89
1442013148,2251,52.54901961,98,-1.5625,1.5625,-3.125,1.5625,117,29.5,16,31.17
1442013150,2259.25,53.33333333,98,0.78125,1.5625,-0.78125,1.5625,117,30,16,25.02
1442013152,2247,45.09803922,99,-0.78125,1.5625,-3.125,1.5625,116,34.5,16,19.71
1442013154,2220,41.17647059,99,-3.125,1.5625,-0.78125,1.5625,115,33,16,19.26
1442013156,2192.75,44.70588235,100,0,1.5625,-3.90625,1.5625,114,31.5,16,22.09
1442013158,2193.75,43.52941176,100,-3.90625,1.5625,-3.125,1.5625,114,29.5,16,28.12
1442013160,2203.5,50.58823529,100,0,1.5625,-1.5625,1.5625,115,30.5,16,25.47
1442013162,2229,45.88235294,102,-1.5625,1.5625,-3.90625,1.5625,116,32,16,22.75
1442013164,2239,43.52941176,102,-3.90625,1.5625,-2.34375,1.5625,117,30,16,24.36
1442013166,2250,44.31372549,102,-2.34375,1.5625,-3.90625,1.5625,117,31.5,16,23.31
1442013168,2246,44.31372549,102,-3.90625,1.5625,-1.5625,1.5625,117,32,16,23.31
1442013170,2236,45.49019608,103,-1.5625,1.5625,-4.6875,1.5625,116,31.5,16,23.03
1442013172,2218.25,44.31372549,103,-3.90625,1.5625,-0.78125,1.5625,115,33,16,25.02
1442013174,2200.5,47.05882353,103,0,1.5625,-4.6875,1.5625,114,30,16,24.75
1442013176,2188,47.05882353,104,-3.90625,1.5625,0,1.5625,113,29.5,16,29.01
1442013178,2182.25,57.64705882,104,-2.34375,0.78125,-0.78125,0.78125,114,21.5,16,36.93
1442013180,2196.75,63.1372549,104,0,0.78125,-3.125,0.78125,115,21.5,16,33.49
1442013181,2211.25,43.52941176,104,-3.125,1.5625,-0.78125,1.5625,115,30,16,27.85
1442013183,2199.5,47.05882353,104,-0.78125,1.5625,2.34375,1.5625,114,30,16,26.19
1442013185,2196.75,47.05882353,103,2.34375,1.5625,1.5625,1.5625,114,30,16,27.51
1442013187,2197.75,50.58823529,103,-2.34375,1.5625,-2.34375,1.5625,114,30.5,16,25.91
1442013189,2199.5,50.98039216,102,1.5625,1.5625,-2.34375,1.5625,115,30,16,23.97
1442013191,2211.25,46.2745098,100,1.5625,1.5625,-1.5625,1.5625,115,31,16,26.96
1442013193,2218.25,50.19607843,100,3.90625,1.5625,-2.34375,1.5625,116,30.5,16,23.69
1442013195,2238,44.70588235,99,0.78125,1.5625,-1.5625,1.5625,116,30.5,16,23.69
1442013197,2243,44.31372549,99,-1.5625,1.5625,-3.90625,1.5625,116,35.5,16,14.95
1442013199,2235,49.01960784,99,0,1.5625,2.34375,1.5625,116,31,16,24.64
1442013201,2229,45.49019608,98,-3.125,1.5625,1.5625,1.5625,116,29.5,16,27.07
1442013202,2225,48.23529412,98,-2.34375,1.5625,-0.78125,1.5625,115,31.5,16,22.36
1442013204,2206.5,43.92156863,98,-2.34375,1.5625,2.34375,1.5625,114,32,16,20.81
1442013206,2183.25,41.56862745,98,-3.125,1.5625,0.78125,1.5625,113,33,16,19.98
1442013208,2164.5,42.35294118,98,3.125,1.5625,-1.5625,1.5625,112,29.5,16,26.96
1442013210,2152.25,48.62745098,98,0,1.5625,1.5625,1.5625,112,30,16,24.91
1442013212,2151.25,48.62745098,98,1.5625,1.5625,-1.5625,1.5625,112,30,16,26.19
1442013214,2145.75,50.19607843,98,2.34375,1.5625,0,1.5625,112,31,16,15.55
1442013216,2134,41.17647059,98,3.90625,1.5625,6.25,1.5625,110,33.5,16,26.96
1442013218,2120.25,58.43137255,98,-0.78125,1.5625,4.6875,1.5625,111,20,16,BADDATA
1442013220,2143,63.52941176,99,-0.78125,0.78125,0.78125,0.78125,113,20.5,16,36.21
1442013222,2175.75,61.56862745,99,BADDATA,0.78125,3.125,0.78125,114,19.5,16,39.92
1442013224,2199.5,62.74509804,99,3.90625,0.78125,-1.5625,0.78125,116,22,16,29.56
1442013226,2229,63.1372549,99,2.34375,0.78125,-1.5625,0.78125,116,22.5,16,36.93
1442013228,2247,60.78431373,99,-1.5625,1.5625,-3.90625,1.5625,116,32.5,16,24.08
1442013230,2224,68.23529412,99,0.78125,0.78125,3.90625,0.78125,116,29,16,29.84
1442013231,2238,49.01960784,99,-1.5625,1.5625,1.5625,1.5625,117,30,16,26.52
1442013233,2240,46.2745098,99,-1.5625,1.5625,-0.78125,1.5625,116,31,16,25.02
1442013235,2227,47.84313725,99,2.34375,1.5625,-0.78125,1.5625,115,28.5,16,29.12
1442013237,2227,47.45098039,98,2.34375,1.5625,-2.34375,1.5625,115,30,16,34.93
1442013239,2228,58.82352941,98,-0.78125,0.78125,3.90625,0.78125,116,23,16,34.77
1442013241,2240,49.80392157,98,1.5625,1.5625,-0.78125,1.5625,117,28.5,16,31.89
1442013243,2253.25,52.54901961,98,3.125,1.5625,1.5625,0.78125,118,22.5,16,36.76
1442013245,2275.75,59.60784314,98,-1.5625,0.78125,1.5625,0.78125,119,23,16,35.27
1442013247,2290.25,56.47058824,98,-3.125,0.78125,2.34375,1.5625,119,27.5,16,32.61
1442013249,2308.25,55.29411765,98,2.34375,1.5625,-3.125,1.5625,120,30,16,30.45
1442013250,BADDATA,45.49019608,98,3.125,1.5625,-3.125,1.5625,120,32,16,24.08
1442013252,2295.5,BADDATA,98,-2.34375,1.5625,1.5625,1.5625,119,31.5,16,12.4
1442013254,2259.25,26.2745098,98,3.125,0.78125,0,0.78125,116,29,16,13.56
1442013256,2223,30.98039216,98,0.78125,1.5625,3.125,1.5625,115,32.5,16,22.86
1442013258,2204.5,44.70588235,98,5.46875,1.5625,0,1.5625,115,31.5,16,21.53
1442013260,2202.5,50.98039216,98,3.90625,1.5625,4.6875,0.78125,116,19.5,16,37.87
1442013262,2230,60,98,3.125,0.78125,-1.5625,0.78125,117,25,16,32.05
1442013263,2254.25,45.49019608,98,-3.125,1.5625,1.5625,1.5625,117,30.5,16,25.47
1442013265,2256.25,44.70588235,99,1.5625,1.5625,-3.125,1.5625,117,32.5,16,21.65
1442013267,2246,42.35294118,99,-0.78125,1.5625,1.5625,1.5625,116,34,16,29.01
1442013269,2238,49.01960784,99,0.78125,1.5625,3.125,1.5625,117,31,16,29.4
1442013271,2247,52.94117647,99,2.34375,1.5625,3.90625,1.5625,117,26.5,17,30.17
1442013273,2267.5,47.84313725,99,-3.125,1.5625,-1.5625,1.5625,118,30.5,17,24.75
1442013275,2266.5,43.52941176,99,-1.5625,1.5625,-3.125,1.5625,118,32.5,17,22.75
1442013277,2260.25,40.39215686,98,-0.78125,1.5625,-3.125,0.78125,116,30,17,11.73
1442013279,2223,26.66666667,98,-0.78125,0.78125,0.78125,1.5625,114,31,17,13.73
1442013281,2189,32.94117647,98,3.90625,1.5625,0,1.5625,113,32.5,17,16.61
1442013283,2161.5,36.8627451,98,0.78125,1.5625,3.125,1.5625,111,31,17,13.56
1442013285,2138.5,33.7254902,97,3.90625,1.5625,6.25,1.5625,110,33.5,17,BADDATA
1442013287,2116.75,41.17647059,98,2.34375,1.5625,BADDATA,1.5625,110,31,17,23.42
1442013289,2115.75,46.2745098,97,BADDATA,1.5625,5.46875,1.5625,110,31,17,23.31
1442013291,2121.25,45.49019608,97,0,1.5625,1.5625,1.5625,110,34,17,19.82
1442013293,2101.5,41.56862745,97,5.46875,1.5625,2.34375,1.5625,109,32,17,29.4
1442013295,BADDATA,56.47058824,97,5.46875,1.5625,0,1.5625,BADDATA,24,17,28.12
1442013297,2118.5,49.01960784,97,-1.5625,1.5625,2.34375,1.5625,110,31.5,16,21.98
1442013299,2107.75,50.19607843,97,0,BADDATA,3.125,BADDATA,110,BADDATA,16,24.08
1442013301,2111.25,45.49019608,98,0,1.5625,3.125,1.5625,110,31,16,22.2
1442013303,2100.75,45.88235294,98,1.5625,BADDATA,4.6875,1.5625,109,31,16,25.19
1442013305,2094.5,50.98039216,98,4.6875,BADDATA,0,1.5625,109,29.5,17,25.8
1442013307,2100.75,48.62745098,98,0,1.5625,3.125,1.5625,109,30,BADDATA,BADDATA
1442013309,2097.25,51.37254902,98,0.78125,1.5625,3.125,1.5625,109,28.5,16,29.56
1442013311,2109.5,54.50980392,98,BADDATA,1.5625,0.78125,1.5625,BADDATA,29.5,16,25.19
1442013313,2116.75,58.82352941,98,3.125,0.78125,0,0.78125,111,21,16,33.83
1442013315,2145.75,57.25490196,99,2.34375,1.5625,-3.125,1.5625,112,29.5,16,27.51
1442013317,2155,49.41176471,99,-1.5625,1.5625,2.34375,1.5625,112,30,17,25.91
1442013319,2153.25,48.62745098,99,2.34375,1.5625,-1.5625,1.5625,112,30,16,28.68
1442013321,2152.25,47.05882353,98,1.5625,1.5625,4.6875,1.5625,112,29,16,29.01
1442013323,2162.5,51.76470588,98,3.125,1.5625,-0.78125,1.5625,113,29.5,16,29.12
1442013325,2171,52.54901961,98,-1.5625,1.5625,3.90625,1.5625,113,26.5,16,28.57
1442013327,2182.25,49.01960784,98,1.5625,1.5625,3.125,1.5625,113,29.5,16,29.12
1442013329,2180.5,56.47058824,98,3.90625,1.5625,-1.5625,1.5625,114,29.5,16,28.57
1442013331,2188,49.80392157,98,-1.5625,1.5625,3.125,1.5625,114,29.5,16,30.17
1442013332,2188,52.94117647,98,1.5625,1.5625,3.90625,1.5625,114,29.5,16,31.17
1442013334,2196.75,54.90196078,98,3.125,0.78125,6.25,0.78125,116,16,16,43.07
1442013336,2245,61.56862745,98,-1.5625,0.78125,1.5625,0.78125,118,22,16,34.93
1442013338,2270.5,51.37254902,98,-2.34375,1.5625,-0.78125,1.5625,118,30,16,29.12
1442013340,2269.5,48.23529412,98,-3.125,1.5625,2.34375,1.5625,118,30,17,30.95
1442013342,2274.75,51.37254902,98,0,1.5625,1.5625,1.5625,119,25,17,32.22
1442013344,2286,53.33333333,98,2.34375,1.5625,3.90625,1.5625,120,25.5,17,34.55
1442013346,2298.75,53.7254902,98,1.5625,1.5625,-0.78125,1.5625,120,28.5,17,31.89
1442013348,2311.5,47.45098039,98,-2.34375,1.5625,0.78125,BADDATA,120,21.5,17,36.93
1442013349,2322.25,54.90196078,98,2.34375,1.5625,-2.34375,1.5625,121,29.5,16,29.29
1442013351,2315.75,45.09803922,99,1.5625,1.5625,0,1.5625,120,30.5,16,28.12
1442013353,2308.25,50.58823529,99,1.5625,1.5625,-3.125,2.34375,120,34,16,21.76
1442013355,2294.5,41.56862745,99,1.5625,2.34375,0.78125,2.34375,118,33,16,25.91
1442013357,2270.5,45.88235294,99,-1.5625,1.5625,1.5625,1.5625,118,29.5,16,24.36
1442013359,2257.25,42.74509804,99,-3.125,2.34375,-2.34375,2.34375,116,33,16,26.63
1442013361,2230,51.37254902,99,3.125,1.5625,-0.78125,1.5625,116,30,16,30.95
1442013363,2219.25,54.50980392,99,3.90625,1.5625,0,1.5625,116,27,16,31.5
1442013365,2228,51.76470588,98,2.34375,1.5625,1.5625,1.5625,116,29,16,34.55
1442013367,2226,57.25490196,98,1.5625,1.5625,3.90625,1.5625,116,25.5,16,30.01
1442013369,2223,49.80392157,98,1.5625,1.5625,0.78125,1.5625,115,30,16,30.28
1442013371,2217.25,53.7254902,98,1.5625,1.5625,-0.78125,1.5625,115,29.5,17,30.62
1442013372,2216.25,52.15686275,98,1.5625,1.5625,1.5625,0.78125,115,20.5,17,31.89
1442013374,2221,47.84313725,98,2.34375,1.5625,-2.34375,1.5625,115,30,17,30.62
1442013376,2205.5,56.8627451,98,3.90625,1.5625,-0.78125,1.5625,115,22.5,16,30.28
1442013378,2216.25,51.76470588,98,1.5625,1.5625,-2.34375,1.5625,114,32,16,12.4
1442013380,2159.75,27.45098039,98,2.34375,0.78125,3.90625,1.5625,110,21.5,16,40.14
1442013382,2185.25,65.49019608,98,1.5625,0.78125,3.90625,0.78125,112,20.5,16,45.84
1442013384,2190,66.66666667,98,2.34375,0.78125,4.6875,0.78125,116,16.5,16,41.47
1442013386,2246,63.1372549,98,3.125,0.78125,-1.5625,1.5625,118,30,17,17.94
1442013388,2274.75,28.23529412,98,-2.34375,1.5625,-3.90625,1.5625,118,30,16,30.95
1442013390,2286,49.41176471,98,-1.5625,1.5625,0.78125,1.5625,120,30,17,21.65
1442013392,2299.75,40.78431373,99,0.78125,2.34375,-2.34375,2.34375,119,35,17,20.09
1442013394,2291.25,33.33333333,99,-3.125,0.78125,0.78125,0.78125,118,29.5,17,11.12
1442013396,2262.25,24.31372549,99,1.5625,0.78125,3.125,0.78125,116,29,16,11.12
1442013398,2216.25,25.09803922,99,0,0,-0.78125,0,112,BADDATA,16,7.14
1442013399,BADDATA,17.25490196,99,-8.59375,0,-9.375,0,108,28,16,6.31
1442013401,1937.75,16.8627451,99,0,0,0,0,105,4,16,24.75
1442013403,2091,49.41176471,99,3.125,1.5625,5.46875,1.5625,BADDATA,31.5,16,25.63
1442013405,BADDATA,53.33333333,98,7.03125,1.5625,0.78125,1.5625,105,30,16,12.73
1442013407,2012.75,31.37254902,98,4.6875,0.78125,3.125,0.78125,104,29.5,16,9.46
1442013408,1950,27.05882353,98,-0.78125,0.78125,3.125,0.78125,101,29.5,16,9.41
1442013410,1916.25,29.41176471,98,3.125,1.5625,2.34375,1.5625,100,32.5,16,18.77
1442013412,1920,BADDATA,98,0.78125,1.5625,5.46875,1.5625,100,29.5,16,23.42
1442013414,1921.5,50.98039216,98,4.6875,1.5625,5.46875,1.5625,100,30.5,16,24.75
1442013415,1931.75,69.80392157,97,6.25,0.78125,1.5625,0.78125,102,17.5,16,41.08
1442013417,1982.5,71.76470588,97,0,0.78125,2.34375,0.78125,105,17.5,16,40.53
1442013419,2039.75,66.2745098,97,-0.78125,0.78125,-3.125,0.78125,107,20.5,17,35.99
1442013421,2075.5,63.1372549,97,-2.34375,1.5625,-3.90625,1.5625,108,BADDATA,17,BADDATA
1442013423,2079,47.05882353,97,-0.78125,1.5625,-2.34375,1.5625,107,31.5,BADDATA,BADDATA
1442013425,2050.75,29.41176471,97,BADDATA,1.5625,2.34375,1.5625,106,33,17,18.16
1442013426,2037.25,41.17647059,98,0.78125,1.5625,-0.78125,1.5625,105,31,17,16.88
1442013428,BADDATA,42.74509804,98,3.90625,1.5625,BADDATA,1.5625,104,32.5,17,18.43
1442013430,2003,41.96078431,98,2.34375,1.5625,3.90625,1.5625,104,33,17,28.12
1442013432,2002.25,57.25490196,98,4.6875,1.5625,-0.78125,1.5625,104,33,17,16.11
1442013433,1996,38.43137255,98,-3.125,1.5625,BADDATA,1.5625,103,30.5,17,11.12
1442013435,1953,28.23529412,98,-2.34375,0.78125,0.78125,0,98,29,17,10.46
1442013437,1875.25,30.58823529,98,-1.5625,0.78125,-3.125,0.78125,96,28.5,17,7.47
1442013439,1793.25,22.74509804,98,-0.78125,0,-2.34375,0,93,BADDATA,17,23.14
1442013440,1912,BADDATA,98,0,1.5625,2.34375,0.78125,94,31,17,13.17
1442013442,1799.75,36.8627451,98,3.125,0.78125,4.6875,1.5625,94,20,17,26.19
1442013444,1815.5,48.62745098,98,0.78125,1.5625,3.125,0.78125,95,28.5,17,31.34
1442013446,1831.5,65.49019608,98,2.34375,1.5625,0.78125,1.5625,97,22,17,23.14
1442013447,1862,47.05882353,98,1.5625,1.5625,3.125,1.5625,97,33,17,15.11
1442013449,1860.75,40.78431373,98,4.6875,0.78125,3.125,0.78125,96,32.5,17,16.88
1442013451,1851,43.92156863,98,3.90625,0.78125,0.78125,0.78125,96,29.5,17,23.86
1442013453,1858,52.94117647,98,5.46875,1.5625,1.5625,1.5625,97,29,17,25.91
1442013454,1872.5,56.07843137,98,0.78125,1.5625,2.34375,1.5625,98,29,17,31.67
1442013456,1897.5,89.80392157,98,4.6875,0,0.78125,0,101,10,17,43.9
1442013458,1966,78.03921569,98,3.125,0,4.6875,0,104,11.5,17,43.07
1442013460,2013.5,74.11764706,98,-0.78125,1.5625,-2.34375,1.5625,105,21,17,34.05
1442013462,2029,54.90196078,BADDATA,-2.34375,1.5625,0.78125,1.5625,104,BADDATA,17,12.4
1442013463,1990.25,30.19607843,98,1.5625,0.78125,0,0.78125,99,29.5,17,10.9
1442013465,1891,29.41176471,98,-3.90625,0.78125,-1.5625,0,94,27.5,BADDATA,14
1442013467,1847,55.29411765,98,0.78125,0.78125,2.34375,0.78125,94,BADDATA,17,37.48
1442013469,1810.25,70.98039216,98,BADDATA,0.78125,-0.78125,0.78125,95,19.5,17,31.67
1442013470,1836.75,67.05882353,98,-2.34375,0.78125,2.34375,0.78125,96,21,17,14.83
1442013472,1836.75,35.68627451,98,0.78125,0.78125,-2.34375,0.78125,94,29.5,17,23.69
1442013474,1816,47.05882353,98,0,1.5625,3.90625,1.5625,95,19,17,26.79
